borough,address,zonedist1,zonedist2,bldgclass,landuse,numfloors,unitsres,unitstotal,assesstot,yearbuilt,builtfar,residfar,commfar,BBL,latitude,longitude
MN,424 5 AVENUE,C5-3,M1-9A/R12,O6,5.0,14.0,0,2,229179600.0,1920.0,13.52,10.0,15.0,1008400042,40.7514977,-73.9830654
MN,960 AVENUE OF THE AMER,C6-6,,H3,5.0,18.0,0,2,19279350.0,1954.0,13.56,10.0,15.0,1008370001,40.7504881,-73.9868878
MN,966 AVENUE OF THE AMER,C6-6,,K4,4.0,4.0,4,5,738900.0,1920.0,3.16,10.0,15.0,1008370004,40.7506089,-73.9867976
MN,58 WEST 38 STREET,M1-9A/R12,,K2,5.0,2.0,0,2,618300.0,1925.0,1.91,15.0,15.0,1008390078,40.751778,-73.9852526
QN,BEACH 108 STREET,M1-1,,V9,11.0,,0,0,30150.0,0.0,0.0,0.0,1.0,4161670151,40.584338,-73.8306282
MN,PIER 9,C4-6,,Y7,7.0,,0,0,11790000.0,0.0,1.0,10.0,3.4,1000360012,40.7022496,-74.007159
MN,60 WEST 38 STREET,M1-9A/R12,C6-6,O5,5.0,6.0,0,13,2627550.0,1920.0,5.21,15.0,15.0,1008390079,40.7518329,-73.9853825
BK,19 WILLOUGHBY STREET,C5-4,,O5,5.0,5.0,0,1,2095650.0,1915.0,4.79,10.0,10.0,3001400101,40.6924942,-73.9879919
BK,447 FULTON STREET,C6-4.5,,K4,4.0,2.0,0,2,2815200.0,1920.0,1.88,10.0,12.0,3001510011,40.6916076,-73.9870833
BK,144 LAWRENCE STREET,C6-4.5,,S5,4.0,4.0,6,7,1165950.0,1920.0,1.89,10.0,12.0,3001510034,40.6918491,-73.9865784
BK,146 LAWRENCE STREET,C6-4.5,,K4,4.0,4.0,14,19,1095300.0,1920.0,2.58,10.0,12.0,3001510035,40.6917612,-73.9865821
BK,68 WILLOUGHBY STREET,C6-4.5,,D6,4.0,4.0,30,34,5137650.0,1920.0,2.87,10.0,12.0,3001520028,40.6919588,-73.9858031
BK,117 ADAMS STREET,M1-6,,O6,5.0,8.0,0,14,26727750.0,1926.0,8.88,0.0,10.0,3000760001,40.7004651,-73.9882212
BK,175 PEARL STREET,M1-6/R10,,O6,5.0,9.0,0,8,20434950.0,1918.0,8.72,10.0,10.0,3000870005,40.6995977,-73.987529
BK,133 CONCORD STREET,C6-2,,C1,2.0,5.0,20,20,1115100.0,1940.0,3.62,6.02,6.0,3001070047,40.6979232,-73.986094
BK,146 CONCORD STREET,C6-2,,O6,5.0,12.0,0,32,25349850.0,1915.0,8.68,6.02,6.0,3001180006,40.6974428,-73.9860796
BK,300 JAY STREET,C6-4,,W5,8.0,11.0,0,1,74501550.0,1920.0,4.47,10.0,10.0,3001280001,40.6955464,-73.9878435
BX,112 LINCOLN AVENUE,M1-2/R6A,,D7,4.0,5.0,75,77,1995300.0,1920.0,3.88,3.0,2.0,2023090001,40.8078676,-73.9289353
BX,329 EAST 132 STREET,M1-5/R8A,,D9,3.0,12.0,91,92,4682250.0,2017.0,5.27,6.02,5.0,2022950040,40.8059753,-73.9269795
BX,2412 3 AVENUE,M1-2/R6A,,K4,4.0,3.0,0,4,331650.0,1931.0,1.5,3.0,2.0,2023170001,40.8083406,-73.9303942
BX,2418 3 AVENUE,M1-2/R6A,,E9,6.0,1.0,0,1,53550.0,1931.0,1.0,3.0,2.0,2023170005,40.8084667,-73.9301484
BX,43 BRUCKNER BOULEVARD,M1-2/R6A,,S3,4.0,4.0,3,4,724050.0,1915.0,3.2,3.0,2.0,2022960055,40.806903,-73.9269965
BX,39 BRUCKNER BOULEVARD,M1-2/R6A,,C7,4.0,4.0,8,10,859050.0,1915.0,3.66,3.0,2.0,2022960057,40.8069662,-73.9271446
BX,EAST 144 STREET,C4-4,,G7,10.0,,0,0,561150.0,0.0,0.0,3.44,3.4,2023430001,40.8169708,-73.9272275
BX,422 GRAND CONCOURSE,C4-4,,G7,10.0,,0,0,145800.0,0.0,0.0,3.44,3.4,2023430009,40.8167488,-73.927748
BX,2557 3 AVENUE,M1-4/R7X,M1-4/R7A,S2,4.0,3.0,2,3,53040.0,1910.0,2.86,5.0,2.0,2023330026,40.8115115,-73.9271324
BX,168 EAST 144 STREET,M1-2,,F5,6.0,1.0,0,1,324000.0,1955.0,2.0,0.0,2.0,2023410060,40.8161752,-73.9277234
BX,250 GRAND CONCOURSE,C6-2A,,O2,5.0,2.0,0,1,994950.0,1966.0,0.92,6.02,6.0,2023410006,40.8132832,-73.9293847
BX,2515 3 AVENUE,M1-4/R7A,,K1,5.0,1.0,0,2,243450.0,1931.0,1.05,4.0,2.0,2023200041,40.8106093,-73.9283652
BX,195 EAST 138 STREET,M1-2,,Z9,,1.0,0,1,23409.0,1940.0,0.11,0.0,2.0,2023410150,40.8129125,-73.9290888
BX,242 EAST 137 STREET,M1-4,,E9,6.0,3.0,0,3,619650.0,1931.0,3.0,0.0,2.0,2023200033,40.8109088,-73.9289645
BX,232 EAST 144 STREET,M1-4/R6A,,S2,4.0,3.0,2,3,55740.0,1931.0,3.0,3.0,2.0,2023400219,40.8156137,-73.9252818
BX,301 MORRIS AVENUE,M1-4/R7A,,K1,5.0,1.0,0,1,1030500.0,1962.0,0.36,4.0,2.0,2023330054,40.8127791,-73.9263507
BX,1015 SOUTHERN BOULEVARD,C4-4,R7-2,C7,4.0,5.0,8,10,1260450.0,1931.0,3.18,3.44,3.4,2027240161,40.8232398,-73.8922167
BX,1007 SOUTHERN BOULEVARD,C4-4,R7-2,C7,4.0,5.0,8,10,969750.0,1928.0,3.21,3.44,3.4,2027240164,40.8230202,-73.8922026
BX,1003 SOUTHERN BOULEVARD,C4-4,R7-2,C7,4.0,5.0,8,10,1055250.0,1909.0,3.21,3.44,3.4,2027240166,40.8229104,-73.8921955
BX,1045 SOUTHERN BOULEVARD,C4-4,,K2,5.0,2.0,0,12,8753850.0,1931.0,1.39,3.44,3.4,2027240134,40.8240057,-73.892378
BK,PROSPECT AVENUE,C4-3A,,V2,11.0,,0,0,10500.0,0.0,0.0,3.0,3.0,3010520158,40.6647037,-73.9905813
BX,1495 WESTCHESTER AVENUE,C4-2,,C7,4.0,5.0,8,10,587700.0,1913.0,2.91,2.43,3.4,2037710003,40.8287534,-73.8804966
BX,1581 WESTCHESTER AVENUE,C4-2,,K1,5.0,1.0,0,1,1687950.0,1920.0,1.08,2.43,3.4,2037760005,40.8293307,-73.8761991
MN,4778 BROADWAY,C4-4D,,R0,,12.0,,,0.0,2023.0,9.84,6.02,3.4,1022337502,40.86558,-73.9260361
BK,VAN SINDEREN AVENUE,M1-1,R7A,V1,11.0,,0,0,19260.0,0.0,0.0,0.0,1.0,3038500016,40.6601915,-73.8992886
MN,409 WEST 218 STREET,C6-2,,G2,7.0,1.0,0,1,286650.0,1970.0,1.0,6.02,6.0,1022140035,40.870842,-73.9126045
MN,421 WEST 219TH STREET,M1-5,,W1,8.0,2.0,0,1,2115900.0,1925.0,1.32,0.0,5.0,1022150831,40.8716542,-73.9122491
MN,4168 9 AVENUE,M1-5,,G1,10.0,1.0,0,1,359550.0,1957.0,0.3,0.0,5.0,1022150852,40.8724168,-73.9116804
MN,9 AVENUE,M1-4,,G7,10.0,,0,0,1188900.0,0.0,0.0,0.0,2.0,1021970071,40.8717683,-73.9106905
MN,HARLEM RIVER DRIVE,M1-1,,V1,11.0,,0,0,312300.0,0.0,0.0,0.0,1.0,1022150680,40.8722116,-73.9090267
MN,9 AVENUE,M1-4,,G7,10.0,,0,0,745200.0,0.0,0.0,0.0,2.0,1022150885,40.8722899,-73.9109031
BX,WALTON AVENUE,C4-4,R6,V1,11.0,,0,0,990.0,0.0,0.0,3.44,3.4,2023520147,40.8193018,-73.9284389
QN,23-88 31 STREET,C4-3,,RM,4.0,7.0,28,29,4105350.0,2013.0,5.1,2.43,3.4,4008427501,40.7727231,-73.9153363
QN,23-09 31 STREET,C4-3,,RB,5.0,3.0,0,8,781205.0,1991.0,2.2,2.43,3.4,4008357501,40.7739619,-73.9129085
BX,AMETHYST STREET,M1-1,,V1,11.0,,0,0,219150.0,0.0,0.0,0.0,1.0,2040110152,40.8475689,-73.8684303
SI,BAY STREET,C4-2,,V1,11.0,,0,0,17550.0,0.0,0.0,2.43,3.4,5000010017,40.6388234,-74.0754931
BK,JUNIUS STREET,M1-1,,V1,11.0,,0,0,41400.0,0.0,0.0,0.0,1.0,3038640009,40.6579743,-73.9000669
BX,2542 BOSTON ROAD,C8-1,,I7,8.0,1.0,0,1,181800.0,1931.0,1.0,0.0,1.0,2044390018,40.8640512,-73.8639399
QN,30 STREET,M1-2/R6A,,V1,11.0,,0,0,0.0,0.0,0.0,3.0,2.0,4003710050,40.755053,-73.932749
QN,34 STREET,M1-1,,G7,10.0,,0,0,146700.0,0.0,0.0,0.0,1.0,4006020054,40.7543671,-73.9286856
QN,33 STREET,M1-1,,G7,10.0,,0,0,26100.0,0.0,0.0,0.0,1.0,4006020025,40.7551574,-73.9283418
QN,36-12 36 STREET,M1-1,,E1,6.0,1.0,0,1,115650.0,1940.0,0.48,0.0,1.0,4006350043,40.7544507,-73.9263646
BX,438 TIMPSON PLACE,M1-3,,G7,10.0,,0,0,122850.0,0.0,0.0,0.0,5.0,2026000075,40.809372,-73.9062443
BX,1127 LONGWOOD AVENUE,M1-2,,E1,6.0,3.0,0,1,363150.0,2021.0,2.9,0.0,2.0,2027370075,40.8147237,-73.8930867
MN,136 WEST 22 STREET,C6-3A,,RM,4.0,10.0,8,9,10126800.0,1908.0,6.67,7.52,6.0,1007977504,40.742669,-73.9949008
BK,28 VILLAGE ROAD NORTH,M1-1,,RB,5.0,4.0,0,2,598050.0,2004.0,1.71,0.0,1.0,3071237501,40.5962983,-73.9742035
MN,20 WEST STREET,C5-5,,RM,4.0,45.0,283,284,31636816.0,1930.0,12.91,10.0,15.0,1000157502,40.706182,-74.0156102
MN,120 GREENWICH STREET,C6-9,,RM,4.0,13.0,103,155,11835430.0,1903.0,7.9,10.0,15.0,1000537501,40.7090066,-74.0133998
MN,33 RECTOR STREET,C6-9,,RM,4.0,15.0,13,16,7180311.0,1920.0,11.18,10.0,15.0,1000177502,40.7083065,-74.0149542
MN,123 WASHINGTON STREET,C6-9,,RM,4.0,56.0,223,225,51692293.0,2007.0,21.99,10.0,15.0,1000537502,40.7091603,-74.0137136
MN,50 WEST STREET,C6-9,,RM,4.0,63.0,186,204,77851061.0,2014.0,21.25,10.0,15.0,1000177501,40.7077603,-74.0149938
MN,185 BROADWAY,C5-5,,RM,4.0,33.0,209,211,49315185.0,2019.0,87.93,10.0,15.0,1000637501,40.7104013,-74.0100203
MN,1265 BROADWAY,C6-6,,D6,4.0,10.0,70,75,15258150.0,1904.0,8.85,10.0,15.0,1008330075,40.7481251,-73.9885449
MN,401 WEST 218TH STREET,C6-2,,RA,8.0,8.0,0,2,19014301.0,2023.0,4.34,6.02,6.0,1022147501,40.8708252,-73.9121959
QN,HILLSIDE AVENUE,C4-4D,,GU,5.0,1.0,0,0,434250.0,2006.0,0.04,6.02,3.4,4097020083,40.7056328,-73.8111284
QN,146 STREET,C4-4D,R5,V1,11.0,,0,0,900.0,0.0,0.0,6.02,3.4,4096880124,40.704016,-73.8093549
QN,60 AVENUE,C8-1,,V9,11.0,,0,0,21870.0,0.0,0.0,0.0,1.0,4018750100,40.7341932,-73.8668716
QN,57-02 92 STREET,C4-5X,,G1,10.0,1.0,0,2,1354050.0,2004.0,0.97,5.0,4.0,4018609101,40.7352256,-73.8696011
QN,57-04 92 STREET,C4-5X,,K6,5.0,2.0,0,1,2738700.0,2004.0,1.84,5.0,4.0,4018609102,40.7344869,-73.8693175
QN,49-11 NORTHERN BOULEVARD,C8-1,,K5,5.0,1.0,0,1,180000.0,1950.0,0.54,0.0,1.0,4007350005,40.7535987,-73.9129604
QN,32-49 49 STREET,C8-1,,E1,6.0,1.0,0,1,599400.0,1963.0,0.96,0.0,1.0,4007350019,40.7541666,-73.9126276
BX,1425 WATSON AVENUE,M1-1,,G1,10.0,1.0,0,1,432450.0,1959.0,1.01,0.0,1.0,2037350001,40.8257258,-73.8829988
BX,1110 CLOSE AVENUE,M1-1,,E1,6.0,1.0,0,1,478800.0,1972.0,0.81,0.0,1.0,2037360006,40.8258538,-73.8820627
BX,1128 CLOSE AVENUE,M1-1,,E1,6.0,1.0,0,1,495000.0,1976.0,0.7,0.0,1.0,2037360013,40.826208,-73.8821452
BX,1040 BRONX RIVER AVENUE,M1-1,,G2,7.0,1.0,0,1,422550.0,1974.0,0.75,0.0,1.0,2037090015,40.824268,-73.8826545
BX,1095 CLOSE AVENUE,M1-1,,G9,7.0,1.0,0,4,1548450.0,1959.0,0.4,0.0,1.0,2037090040,40.8249541,-73.8826605
BX,1400 WATSON AVENUE,M1-1,,Z9,,,0,0,91800.0,0.0,0.0,0.0,1.0,2037080045,40.8252189,-73.8839319
BX,1125 BRONX RIVER AVENUE,M1-1,,G2,7.0,1.0,0,1,400050.0,1952.0,0.41,0.0,1.0,2037340007,40.8258392,-73.88392
BX,1425 BRUCKNER BOULEVARD,M1-1,,E7,6.0,4.0,0,1,3875400.0,2010.0,1.0,0.0,1.0,2037090005,40.8238423,-73.882424
BX,435 AUSTIN PLACE,M1-3,,E9,6.0,1.0,0,2,514350.0,1931.0,1.14,0.0,5.0,2026000122,40.8093606,-73.9057928
BX,425 AUSTIN PLACE,M1-3,,F9,6.0,2.0,0,2,447750.0,1931.0,1.18,0.0,5.0,2026000125,40.8091961,-73.9060098
BX,522 SOUTHERN BOULEVARD,M1-2,,E9,6.0,2.0,1,2,244350.0,1931.0,1.34,0.0,2.0,2026000148,40.8114484,-73.9046122
BX,524 SOUTHERN BOULEVARD,M1-2,,O7,5.0,2.0,0,1,952200.0,1931.0,1.49,0.0,2.0,2026000150,40.8114317,-73.9043557
BX,530 SOUTHERN BOULEVARD,M1-2,,G7,10.0,,0,0,556650.0,0.0,0.0,0.0,2.0,2026000153,40.8116237,-73.9041892
BX,529 TIMPSON PLACE,M1-2,,C0,2.0,2.0,3,3,57000.0,1901.0,0.81,0.0,2.0,2026000166,40.811256,-73.9043379
BX,525 TIMPSON PLACE,M1-2,,B2,1.0,2.0,2,2,56880.0,1901.0,1.11,0.0,2.0,2026000168,40.8111875,-73.9044427
BX,516 TIMPSON PLACE,M1-2,,C4,2.0,3.0,7,8,560700.0,1931.0,1.5,0.0,2.0,2026000191,40.810729,-73.9042592
BX,518 TIMPSON PLACE,M1-2,,E1,6.0,1.0,0,1,73350.0,2009.0,1.15,0.0,2.0,2026000193,40.8108004,-73.904288
BX,530 TIMPSON PLACE,M1-2,,C0,2.0,3.0,3,3,69240.0,1901.0,1.21,0.0,2.0,2026000198,40.8109757,-73.9038867
BX,532 TIMPSON PLACE,M1-2,,V1,11.0,,0,0,66150.0,0.0,0.0,0.0,2.0,2026000199,40.8110196,-73.903818
BX,536 TIMPSON PLACE,M1-2,,V2,11.0,,0,0,6600.0,0.0,0.0,0.0,2.0,2026000200,40.8110909,-73.9037818
BX,870 EAST 149 STREET,M1-2,,K1,5.0,1.0,0,4,478800.0,1931.0,1.0,0.0,2.0,2026000202,40.8111704,-73.9036083
BX,884 EAST 149 STREET,M1-2,,E1,6.0,1.0,0,2,477900.0,1992.0,1.0,0.0,2.0,2026000208,40.8107121,-73.9037101
BX,432 AUSTIN PLACE,M1-3,,F5,6.0,5.0,0,18,1672200.0,1931.0,3.54,0.0,5.0,2026010007,40.8090858,-73.9053489
BX,450 AUSTIN PLACE,M1-3,,E9,6.0,1.0,0,1,830700.0,1929.0,1.0,0.0,5.0,2026010012,40.8093654,-73.9049041
BX,470 AUSTIN PLACE,M1-3,,E9,6.0,1.0,0,2,181800.0,1931.0,1.0,0.0,5.0,2026010020,40.809634,-73.9044919
BX,476 AUSTIN PLACE,M1-3,,F9,6.0,3.0,0,4,1306350.0,1931.0,1.69,0.0,5.0,2026010024,40.8099603,-73.9040182
BX,900 EAST 149 STREET,M1-3,,G2,7.0,1.0,0,3,553500.0,1931.0,0.72,0.0,5.0,2026010035,40.8102809,-73.9034651
BX,904 BRUCKNER BOULEVARD,M1-3,,G9,7.0,1.0,0,3,582750.0,1931.0,0.3,0.0,5.0,2026010048,40.8099434,-73.9035125
BX,467 BRUCKNER BOULEVARD,M1-3,,K1,5.0,1.0,0,1,420300.0,1931.0,0.22,0.0,5.0,2026010050,40.8096966,-73.9037658
BX,453 BRUCKNER BOULEVARD,M1-3,,K1,5.0,1.0,0,1,613350.0,1931.0,0.77,0.0,5.0,2026010054,40.8095102,-73.9040622
BX,447 BRUCKNER BOULEVARD,M1-3,,G7,10.0,,0,0,1477350.0,0.0,0.0,0.0,5.0,2026010057,40.8093018,-73.904366
BX,433 BRUCKNER BOULEVARD,M1-3,,F5,6.0,1.0,0,2,520650.0,1954.0,0.75,0.0,5.0,2026010061,40.8090716,-73.9047059
BX,BROADWAY,M1-1,,G7,10.0,,0,0,247950.0,0.0,0.0,0.0,1.0,2057730325,40.8862794,-73.9005374
SI,CENTRAL AVENUE,C4-2,,Q2,9.0,,0,0,34857.0,0.0,0.0,2.43,3.4,5000060018,40.6391847,-74.0771041
SI,BAY STREET LANDING,C4-2,,V1,11.0,,0,0,447300.0,0.0,0.0,2.43,3.4,5000010260,40.6397218,-74.0742042
SI,BAY STREET,C4-2,,V1,11.0,,0,0,900.0,0.0,0.0,2.43,3.4,5000010019,40.6389716,-74.0754897
SI,BAY STREET,C4-2,,V1,11.0,,0,0,162450.0,0.0,0.0,2.43,3.4,5000010021,40.6390321,-74.0754357
SI,BAY STREET,C4-2,,V1,11.0,,0,0,11565.0,0.0,0.0,2.43,3.4,5000010018,40.6388948,-74.0754932
SI,54 CENTRAL AVENUE,C4-2,,Z2,10.0,,0,0,265050.0,0.0,0.0,2.43,3.4,5000060020,40.6394675,-74.0769135
SI,THOMPSON STREET,C4-2,,V1,11.0,,0,0,32850.0,0.0,0.0,2.43,3.4,5004940042,40.6262005,-74.0749457
SI,FRONT STREET,C4-2A,,V9,11.0,,0,0,360450.0,0.0,0.0,3.0,3.0,5004870004,40.6255127,-74.0731329
SI,EDGEWATER STREET,M2-1,,Z9,,,0,0,90900.0,0.0,0.0,0.0,2.0,5028250024,40.6180994,-74.0680675
BX,1901 WHITE PLAINS ROAD,C8-1,,K4,4.0,2.0,0,8,443250.0,1935.0,1.21,0.0,1.0,2042540001,40.8475789,-73.8675592
BX,683 RHINELANDER AVENUE,C8-1,,B2,1.0,3.0,2,2,47700.0,1901.0,2.14,0.0,1.0,2042540005,40.8473953,-73.8678089
BX,679 RHINELANDER AVENUE,C8-1,,B2,1.0,3.0,2,2,49320.0,1901.0,1.69,0.0,1.0,2042540006,40.8473845,-73.8679354
BX,1906 AMETHYST STREET,C8-1,,C3,2.0,3.0,4,4,442350.0,1927.0,2.21,0.0,1.0,2042540007,40.8473051,-73.8680802
BX,1908 AMETHYST STREET,C8-1,,C3,2.0,3.0,4,4,478800.0,1926.0,2.01,0.0,1.0,2042540009,40.8474285,-73.8680402
BX,1910 AMETHYST STREET,C8-1,,B2,1.0,2.0,2,2,42780.0,1899.0,0.84,0.0,1.0,2042540010,40.8475162,-73.8679243
BX,1975 WHITE PLAINS ROAD,C8-1,,K1,5.0,1.0,0,3,574650.0,1956.0,0.51,0.0,1.0,2042560051,40.8492015,-73.8679101
BX,1980 WHITE PLAINS ROAD,C8-1,,E7,6.0,2.0,0,1,3870900.0,2006.0,1.55,0.0,1.0,2042570008,40.849574,-73.8672299
SI,MOSEL AVENUE,C8-1,,V1,11.0,,0,0,2700.0,0.0,0.0,0.0,1.0,5029200008,40.6057183,-74.0837352
SI,MOSEL AVENUE,C8-1,,V1,11.0,,0,0,208350.0,0.0,0.0,0.0,1.0,5029210060,40.6056588,-74.0824495
SI,MOSEL AVENUE,C8-1,,V1,11.0,,0,0,65700.0,0.0,0.0,0.0,1.0,5029200010,40.6056742,-74.0838972
SI,MOSEL AVENUE,C8-1,,V1,11.0,,0,0,58050.0,0.0,0.0,0.0,1.0,5029200009,40.6057237,-74.0838397
BK,6405 9 AVENUE,M1-1,,E1,6.0,1.0,0,1,82800.0,1995.0,1.0,0.0,1.0,3057430006,40.6314945,-74.0097598
QN,43 STREET,M1-1,,G7,10.0,,0,0,4950.0,0.0,0.0,0.0,1.0,4001830296,40.7474277,-73.9233805
BK,HOPE STREET,M1-2/R6A,,V1,11.0,,0,0,900.0,0.0,0.0,3.0,2.0,3023870113,40.7113908,-73.9518745
BK,WEST 13 STREET,M1-1,,V9,11.0,,0,0,63000.0,0.0,0.0,0.0,1.0,3072060075,40.5858915,-73.9821858
BK,86 STREET,C8-1,,V9,11.0,,0,0,76500.0,0.0,0.0,0.0,1.0,3071660131,40.58989,-73.9782457
BK,2600 11 STREET,C8-1,R5,V5,11.0,,0,0,5857650.0,0.0,0.0,0.0,1.0,3072080320,40.5864922,-73.979831
BK,WEST 13 STREET,M1-1,,V1,11.0,,0,0,2970.0,0.0,0.0,0.0,1.0,3072060070,40.5858311,-73.9820706
BK,WEST 11 STREET,M1-1,,V9,11.0,,0,0,977850.0,0.0,0.0,0.0,1.0,3072070016,40.5856333,-73.9807277
BK,SOUTH 5 STREET,C8-2,,V1,11.0,,0,0,900.0,0.0,0.0,0.0,2.0,3024650105,40.7068783,-73.9517876
BK,269 HEYWARD STREET,C8-2,,G9,7.0,1.0,0,1,0.0,1959.0,1.0,0.0,2.0,3022280041,40.7049893,-73.9514872
BX,3737 BOSTON ROAD,C8-1,,G1,10.0,1.0,0,1,271350.0,1957.0,0.95,0.0,1.0,2048930006,40.8810078,-73.8402873
BX,300 WEST KINGSBRIDGE RD,C8-3,,K6,5.0,1.0,0,1,19514700.0,2003.0,0.71,0.0,2.0,2032450060,40.8725426,-73.9075763
MN,2298 12 AVENUE,M1-2,,G7,10.0,,0,0,1241100.0,0.0,0.0,0.0,2.0,1020040065,40.8193172,-73.9601531
QN,NORTHERN BOULEVARD,M1-1,,G7,10.0,,0,0,454950.0,0.0,0.0,0.0,1.0,4001830148,40.7523795,-73.9197294
BK,16 POWELL STREET,M1-4,,Z9,,1.0,0,1,41531.0,1927.0,0.1,0.0,2.0,3036770024,40.6743542,-73.9053887
BK,VAN SINDEREN AVENUE,M1-4,,U6,7.0,,0,0,0.0,0.0,0.0,0.0,2.0,3036790035,40.6743717,-73.9033229
BX,BRUNER AVENUE,M1-1,,V1,11.0,,0,0,487.0,0.0,0.0,0.0,1.0,2047530039,40.8764158,-73.8402224
BX,BURNET PLACE,M1-2,,V1,11.0,,0,0,69300.0,0.0,0.0,0.0,2.0,2027370068,40.8149927,-73.8930573
BX,BRUCKNER BOULEVARD,M1-2,,U7,7.0,,0,0,0.0,0.0,0.0,0.0,2.0,2027330055,40.8179726,-73.8921024
BX,BARRY STREET,M1-2,,V1,11.0,,0,0,149850.0,0.0,0.0,0.0,2.0,2027370020,40.8156699,-73.8922867
BX,EAST 135 STREET,M1-2,,Z9,,,0,0,212400.0,0.0,0.0,0.0,2.0,2025630012,40.8027202,-73.9151501
MN,200 WEST 75 STREET,C4-6A,,J5,5.0,12.0,0,1,5371650.0,1927.0,5.18,10.0,3.4,1011660135,40.7804406,-73.9807797
MN,17 WEST 125 STREET,C4-4A,,D7,4.0,5.0,49,58,3353400.0,1900.0,4.02,4.0,4.0,1017230023,40.8071043,-73.943172
MN,44 WEST 125 STREET,C6-3,,K4,4.0,4.0,0,7,296100.0,1910.0,2.57,7.52,6.0,1017220055,40.8068604,-73.9440536
MN,48 WEST 125 STREET,C6-3,,C4,2.0,4.0,6,6,474300.0,1910.0,2.61,7.52,6.0,1017220056,40.8069044,-73.9441619
MN,46 WEST 125 STREET,C6-3,,S4,4.0,4.0,4,5,388800.0,1910.0,2.42,7.52,6.0,1017220155,40.8068824,-73.9441078
MN,55 WEST 125 STREET,C4-7,R6A,O6,5.0,15.0,0,31,25215750.0,1974.0,11.91,10.0,10.0,1017230010,40.8075247,-73.9441108
BX,EAST 138 STREET,M1-4,,T2,7.0,,0,0,30546.0,0.0,0.0,0.0,2.0,2023230130,40.8123177,-73.930343
BK,SHEFFIELD AVENUE,M3-2,,G7,10.0,,0,0,302850.0,0.0,0.0,0.0,2.0,3037020025,40.6733237,-73.8975312
BK,GLENMORE AVENUE,M3-2,,G7,10.0,,0,0,73350.0,0.0,0.0,0.0,2.0,3037020035,40.6731236,-73.8978956
BK,284 GLENMORE AVENUE,M1-4,,G7,10.0,,0,0,101250.0,0.0,0.0,0.0,2.0,3037160020,40.6723556,-73.9001048
BK,148 SNEDIKER AVENUE,M1-4,,G7,10.0,,0,0,73350.0,0.0,0.0,0.0,2.0,3037140024,40.6718398,-73.9019207
MN,495 CANAL STREET,C6-2A,,O2,5.0,2.0,0,2,456300.0,1899.0,1.39,6.02,6.0,1005940111,40.7242762,-74.0082618
QN,TRAFFIC AVENUE,M1-1,,G7,10.0,,0,0,254700.0,0.0,0.0,0.0,1.0,4036080280,40.7101703,-73.8954474
SI,32 BAY STREET,C4-2,,V1,11.0,,0,0,186750.0,0.0,0.0,2.43,3.4,5000050092,40.6412274,-74.0762021
SI,CENTRAL AVENUE,C4-2,,V1,11.0,,0,0,65250.0,0.0,0.0,2.43,3.4,5000060140,40.6382711,-74.0764365
BK,359 39 STREET,M1-2,,G7,10.0,,0,0,112950.0,0.0,0.0,0.0,2.0,3007040050,40.6531922,-74.0066384
BK,268 SEIGEL STREET,M1-2,,Z9,,,0,0,48600.0,0.0,0.0,0.0,2.0,3031010007,40.7052476,-73.9344476
BK,MOORE STREET,M1-2,,Z9,,,0,0,42966.0,1900.0,0.0,0.0,2.0,3031010136,40.7049266,-73.9346535
BX,DYRE AVENUE,M1-1,,V1,11.0,,0,0,27000.0,0.0,0.0,0.0,1.0,2049440083,40.8868277,-73.8314344
BK,641 JUNIUS STREET,M1-1,,G7,10.0,,0,0,1350.0,0.0,0.0,0.0,1.0,3038640016,40.6583065,-73.9000916
BK,SCOTT AVENUE,M1-1,,V1,11.0,,0,0,855.0,0.0,0.0,0.0,1.0,3031780018,40.7081794,-73.9218494
BX,EAST 133 STREET,M1-2/R6A,,V1,11.0,,0,0,11340.0,0.0,0.0,3.0,2.0,2025620095,40.8021663,-73.9158696
QN,51 AVENUE,M3-2,,G7,10.0,,0,0,90000.0,0.0,0.0,0.0,2.0,4000700052,40.7412829,-73.9495686
BK,AVENUE Y,M1-1,R5,V5,11.0,,0,0,26955.0,0.0,0.0,0.0,1.0,3072050013,40.5865942,-73.9823944
BK,279 LIBERTY AVENUE,M1-4,,Z9,,,0,0,20534.0,0.0,0.0,0.0,2.0,3036830055,40.6741327,-73.8998228
MN,330 GRAND STREET,C4-4A,,R0,,6.0,,,0.0,2022.0,5.95,4.0,4.0,1004087504,40.7172073,-73.9901166
MN,232 MOTT STREET,C6-2,,K1,5.0,1.0,0,1,206550.0,1900.0,0.99,6.02,6.0,1004930111,40.7224566,-73.9947941
MN,6 AVENUE,C6-4A,,Z9,,,0,0,2370150.0,0.0,0.0,10.0,10.0,1008200058,40.7395481,-73.9930354
MN,WEST 46 STREET,C6-4.5,,V1,11.0,,0,0,1530.0,0.0,0.0,10.0,12.0,1012620022,40.7569264,-73.9803389
QN,87-82 120 STREET,M1-1,,B3,1.0,2.0,2,2,49320.0,1920.0,0.51,0.0,1.0,4093290041,40.6979728,-73.8291242
QN,119-19 89 AVENUE,M1-1,,A1,1.0,2.0,1,1,46140.0,1920.0,0.54,0.0,1.0,4093290046,40.6977667,-73.828948
QN,119-17 89 AVENUE,M1-1,,B3,1.0,2.0,2,2,51060.0,1920.0,0.54,0.0,1.0,4093290047,40.6977422,-73.8290346
